"review","sentiment"
"se lo he regalado a mi nieta de 3 años y le encanto","1"
"este tipo de ordenador se queda pequeño para una niña de 5 años tendriamos que haber cogido el siguiente nivel en 5 dias lo dejo de usar por lo demas bien","1"
"muy apropiado para la edad entre 3 o5 años calidad -precio esta bien cumple con mis expectativa para regalo infantil","1"
"gran cantidad de juegos formativos para educar a los niños jugando y aprendiendo progresivamente","1"
"tal cual se ve en la fotografia se ve resistente y a la niña que se lo regalamos quedo encantada","1"
"a mi hija de 2 años y 9 meses le gusta pero casi todas las funciones son para un poco mayor de todas formas ella esta encantada con su ordenador como el de mama y para aprender numeros y el abecedario tambien es util la pantalla tiene luz y se ve muy bien","1"
"a favor el tamaño que se pliega es bonito tiene un monton de programasen contra no creo que sea adecuado para niños menores de dos años y medio","1"
"fue para regalo y no lo ha usado mucho","0"
"lo compre para regalarlo a mi sobrino y fue todo un acierto le encanto y es muy intuitivo eso si no espereis que sea su unico juguete porque esta claro que no lo tendra en todo momento es quizas para sentarse junto a el y hacer y motivar los juegos juntos creo que seria la manera de sacarle el mayor provecho al aprendizaje del niño lo volveria a comprar y lo recomiendo para regalar","1"
"poco intuitivo a partir de 4 años mas bien","0"
"a veces tienen que introducir el nombre al iniciar el ordenador y debia de tener mas tipos de luces la pantalla","0"
"muy entretenido y sencillo d usar  aprenden cosas nuevas ya q es muy variado tiene un poco de todo barato para lo q es y rapido el envio","1"
"vtech es una marca que inspira calidadse trata de un ordenador muy educativocon el los mas pequeños pueden aprender las letrasnumeros tiene juegos de logica ademas le puede personalizaresta fabricado de buenos materiales y se puede plegar tiene buen sonido y le permite al niño interactuar con el juguete ya que indica mediante voz cada tecla que pulsa el niño o indica si es correcta o no la respuesta de los juegosel unico fallo que le encuentro es que la pantalla es muy pequeña y en blanco y negro pero por el precio y los materiales de buena calidad con los que esta fabricado no se puede pedir mas","1"
"perfecto para un niño de 3 o 4 años","1"
"me ha gustado a mi y al pequeño esta genial","1"
"comprado para mi bebe de 18 meses ya que siempre nos ve con nuestros portatiles de trabajo aunque es para niños algo mayores ya que ahora unicamente enciende y apaga y no hace uso de todas las caracterisiticas","1"
"para la edad de 3 años muy util para entretenerse","1"
"esta todo bien muchas gracias","1"
"esta bien para lo que es no me parece caro aunque para mi hijo de tres años algunas actividades se le quedan cortas y otras en cambio son demasiado complicadas pero para lo que vale me parece correcto","1"
"lo compre para regalo de reyes para una niña de 3 años y genial cada tecla que pulsas dice la letra lopuedes xonfigurar con el nombre del niñ@ es resistente porque ya se ha llevado algun golpe","1"
"relacion calidad precio buena","1"
"se lo compre a mi sobrina para su cuarto cumpleaños y le encanto juegos muy entretenidos de contar musica figuras quizas para los de letras un poco pequeña pero el resto bien","1"
"lo compre para unos niños de 2 años y medio pero aun es dificil de usar para ellos","1"
"creo que es un producto para niños de 3 años o masno esta mal por 20€pantalla en blanco y negro un poco pequeña pero sirve","1"
"tiene muy buen precio y las actividades estan muy bien ayuda al aprendizaje de numeros y letras aunque mi hija de 4 años lo usa para escribir simulando que es un ordenador de verdad","1"
"perfecto recomendable","0"
"a mi hijo le gusto mucho el ordenador ademas de jugar tambien aprende con el tiene gran variedad de juegos","1"
"se lo regale a mi sobrina y le gusto mucho","1"
"que a la niña la encanto  no queria nada mas","1"
"mi hijo de dos años no le presto mucha atencion lo veo para un poco mas mayores  aun asi tiene muchas funciones q estan muy bien para ir aprendiendo","1"
"lo compre para mi hijo de 2 años y evidentemente no sabe hacerlo funcionar  error mio ya que indica que es para niños mas mayores de todas formas no me convence pero nos lo quedamos  tal vez mas adelante cambie de opinion","0"
"esta muy bien  quizas mas enfocado a niños de 3/4 años en adelante porque en los juegos hay que seguir instrucciones de dar a teclas y bueno yo pense que seria mas sencillo pero los juegos estan muy bien y mi hijo se entretiene mucho","1"
"por lo que sea le atrae menos que el anterior de la misma marca","0"
"buena construccion buena calidad","1"
"esta muy bonito gracias","1"
"mi hija de 4 años juega muchisimo con el y ha aprendido conceptos nuevos muy contentos con la compra","1"
"es demasiado sencillo y poca iluminacion no volvere a comprarlo","0"
"demasiado para un niño de 3 años","1"
"muy buen regalo lo cogi para mi hijo e 4 años y he vuelto a coger dos mas para mis dos sobrinos de 4 y 3 años","1"
"apropiado para la edad muy bueno para enseñar como madre me encanta que mi hija juegue con este tipo de juguetes de aprendizaje lo recomiendo muchomi hija juegue hasta que se cansa pero lo utiliza le gusta","1"
"fue un regalo para mi hijo de 3 años y le encanto trae muchos juegos y aprenden mucho","1"
"gran aparato como todo lo que hace vtech pero mi hijo de 35 años pasa como de la mierda de el supongo que cuando crezca un poco igual triunfa mas no obstante testeado tiene muchos juegos y es compacto las teclas igual un poco peques pero bien","1"
"esta genial pero es adecuado para un niño de 4 a 5 añosse ve muy bien y tiene un tamaño perfecto","1"
"ed apara mi sobrina de 5 años de edad quedo encantada y aprende jugando que es lo mas importante calidad precio genial","1"
"le encanta a los peques ideal para expandir su mente ","1"
"la peque se pasa horas jugando y aprendiendo con este ordenador divertido y facil de usar","1"
"excelente producto a mi hija de 4 años le ha encantadomuchas funciones y juegos para aprender divirtiendose","1"
"lo compre para una niña de 4 el ordenador en si es genial tiene muchas cosas de aprendizaje pero mas bien de 4-5años  en adelante esta bastante bien","1"
"bueno muy recomendable educativo","1"
"este modelo tiene luz en la pantallamuy importante porque se ve muy clarita gracias a esoaunque es partir de 3 años hay algunas actividades que la mayoria de los niños de 3 años no sabran hacer pero en general es entretenido","1"
"todo un acierto","1"
"algo mas complicado de lo que esperaba pero es muy bonito","1"
"a mi hijo de 5 años le encanta tiene varios juegos con los que puede aprender distintas cosas adecuadas para su edad la unica pega que le pondria es que las letras vienen ordenadas alfabeticamente en el teclado y seria mejor que estuvieran en el orden de un teclado normal para que se vayan acostumbrando en mi opinion pero vamos esta muy bien","1"
"es muy divertido y los niñ@s a la vez aprendemuy contenta con el producto y el servicio recibido","1"
"es tal como aparece en la foto y mi hija juega mucho con el ","1"
"esta muy bien conseguido pero el problema que yo le veo que tiene poca duracion las pilas","0"
"lo esta usando y esta aprendiendo a identificar letras y numeros 3 años","1"
"fue un regalo a una niña de 3 años le encanta se lo lleva a  cualquier parte tiene funciones variadas de aprendizaje y de juegos muy completo y adecuado para la iniciacion tactil y sensorial ademas interactuan con el juguete y aprenden","1"
"muy educativo llego correcto el embalaje","1"
"esta muy bien para tener un rato a los niños entretenidos hasta que se lo aprenden todo y ya saben mas que el propio programa del ordenador","1"
"el portatil cumple su funcion de entretener a los mas pequeños despues de mil golpes y tirarlo contra el suelo con alevosia en repetidas ocasiones sigue funcionando","1"
"una pasada tiene un monton de juegos tiene para numeros logica abecedario es muy completo","1"
"su teclado es muy facil de utilizar y lleva varios juegos de aprendizaje","1"
"le use para un regalo a una pequeña niña y le a gustado mucho","1"
"igual a la foto bueno a mi hijo le encanto","1"
"lo compre para una niña de 3 años y le encanta jugar con el","1"
"es perfecto y tal como viene en la foto","1"
"encantada con el producto y con el vendedor gracias","1"
"el juguete esta bien pero con las tablets de hoy en dia mis sobris le hicieron poco caso","1"
"multitud de juegos y actividades que van poniendose mas dificil a medida que los niñ@s van mejorando sus puntuaciones","1"
"muy completo  genial","1"
"estoy muy contento","1"
"divertido y educativodivertido y educativo incluye las pilas y puedes probarlo desde que te llega a mi peque desde 3 años le ha encantado y aprendio mucho escuchando las repeticiones que tiene y la interaccion","1"
"le ha gustado mucho a mi sobrino de 3años","1"
"es muy entretenido y tiene varios juegos interactivos muy bueno para estimular","1"
"muy educativo y facil de usar lo compre para una niña de 2 y medio y es demasiado pequeña para usarlo pero ella va tecleando y se lo pasa bien que es lo importante","1"
"ideal para que los niños empiecen con los ordenadores","1"
"el niñ@ se entretiene y aprende al mismo tiempo","1"
"es un bonito ordenador apropiado para los mas pequeños","1"
"adecuado para niñ@s de 2 años","1"
"lo pedi para mi sobrina de 4 años y le encanta es divertido a la vez que educativo llego en el tiempo indicado perfecto estado y la relacion calidad-precio me parece muy buena","1"
"ideal para una niña de 4 años sencillito pero bueno cumple su mision entretener a la niña","0"
"mi hija esta encantada con el le gusto mucho es resistente y viene muy completo","1"
"todo genial  por el precio que tiene es de lo mejor que he visto en el mercado calidad precio  estoy muy satisfecha con la compra  a mi hija le encanto ","1"
"ideal para niños","1"
"muy bonito pero no comprar para niños muy pequeños no dura mucho en sus manos","1"
"son tal cual los anuncian y los puedes ver en cualquier centro comercial pero mejor de precio eso si lo envian aleatoriamente pero bueno nosotros hemos tenido suerte hemos pedido 3 y no se nos ha repetido ninguno mi hijo esta muy contento con ellos","1"
"complemento para las cocinitas facil manejo y a los crios les ilusiono","1"
"siguiendo los consejos de nuestro señor presidente para ahorrar el gasto energetico  he hecho que mi marido se quite la corbata y ya no cocinamos ahorrando el coste de luz y de los alimentos  ahora jugamos a hacernos perritos y hamburguesas y hemos ahorrado en dinero y contribuimos a un mundo mas sosteniblelo recomiendo 100% para echar las tardes y mantener un buen tipoa mis sobrinos tambien les entretiene mucho ","1"
"muy chulo xa los niños","1"
"es buen productopero es todo comida basura cuidado con esto","1"
"buena cañidad y muy entretenido no le doy 5 estrellas porque la bandeja no viene pintada sino que es un papel sobre ella que dura menos de 5 segundos en las manos de un niño sin ello la bandeja se ve mas sosa","1"
"no viene todo los elementos q aparecen en el anunciosi lo veo apropiado","0"
"esta muy bien por precio que tiene el niño  le gusta yjuega bastante con el","1"
"la calidad precio buena mi nieta tiene 2 años y medio y esta encantada para regalo bien","1"
"un poco pequeño y no encajan bien las piezas","1"
"me gusto pprque son piezas sueltas  y grandes","1"
"son productos de gran calidad a mi hijo les encantan no paren de jugar con su cocinita hemos comprado ya varias veces productos de alimentacion en amazon","1"
"esta muy bien es bonito y viene con su bandeja viene embaladoaunque me lo imaginaba mas grande no importa a la niña y sus amigos les ha encantado","1"
"me ha gustado decir q lo compre de oferta sino algo caro si resulta pero es de buena calidad","1"
"juguete de buena calidad aunque con un precio un poco elevado a mi sobrina le encanta","1"
"juguetes desmontables no puedes mezclar los juguetes porque llevan un sistema de encaje que hace que solo se amolden al producto que hace referencia osea la hamburguesa tiene unos elementos que los puedes variar entre si pueden poner la carne primero y luego el queso lechuga y tomate pero ninguno de los elementos de la hamburguesa se puede mezclar con los del hotdog o el bocadillo porque no encaja esta muy gracioso y los chiquillos montan y desmontan ademas que juegan a cocinar","1"
"se puso muy contento con los ingredientes que traia ","1"
"jugaron mucho ya qie tenian cocinitas y con esto se dicvirtieron","1"
"regalo para mi sobrina d 7 años muy contenta llego puntual","1"
"para ser un kit de comiditas esta muy logrado y es original  buen tamaño y buena calidad  a mis hijos les encanto es el kit perfecto para jugar a hamburgueserias","1"
"buena calidad y colores muy vivos muy recomendable","1"
"para el precio que tiene lo vemos escaso","0"
"es de buena calidad muy real mis nietos encantado tienen  23y 5 años como no tiene piezas pequeñas ningun peligro","1"
"un regalo infantil para que hagan el rol de cocinillas--ventajas-- buena cantidad/variedad material duaradero--desventajas-- no encaja todo perfectamentevaloracion pulsas  util si te he ayudado en algo con mi experiencia es mi opinion y experiencia completamente personal gracias","0"
"llego antes de lo previsto y a mi hija de 6 a los le ha encantado el primer dia estuvo todo el dia haciendonos bocadillos buena calidad y apropiado para su edad contenta con elpedido","1"
"lo compre para una sobrina de 4 años y estaba super contenta ya k puede separar las piezas y montarse ella la comiditas como mas le guste ","1"
"el juguete es bueno da la posibilidad de encajar las puezas de diferentes maneras aunque el tacto del plastico es muy duro aun asi a los niños les encantara","1"
"muy bien","1"
"todo tal cual dice la informacion esta bien calidad precio es un buen regalo","1"
"me ha gustado el producto quizas se repite un poco ya que compre dos bandejas y hay dos o tres cosas repetidas que no esta mal pero por ejemplo el bocadillo quizas habria sido mejor de diferentes ingredientes para lo que yo queria cubre perfectamente mis expectativas","1"
"pensaba que vendria alguna patata mas pero no esta mal recomiendo ver la foto que he añadido para valorar tamaño real","1"
"a mi hijo le ha encantado es muy chulo y queda muy bien presentado en la bandeja el bocadillo y la hamburguesa se puede montar con las piezas de los ingredientes y queda bien sujeto","1"
"fue un regalo y a los niños les ha encantado se pasan todo el dia jugando con ello ha sido todo un acierto y a buen precio","1"
"lo he comprado para regalar a un niño que siempre juega a ser camarero","0"
"si compras este producto basandote en la imagen  te llevas un chasco porque son 4 chorradas  que de parecer barato ha resultado carisimo en cualquier jugueteria en menos dinero tienes un pack con muchas mas cosita para las cocinitas","0"
"estimula la creatividad de los niños","1"
"apropiado para los pequeños","1"
"muy real y practico en los encajes entre las partes de la comiday seguro para los niños","1"
"son bonit@s las piezas pero lo veo caro para el tamaño que tienen","0"
"en la foto parecen muchas cosas y llegan unas pocasen el dani hay mucha variedad y mejor precio","0"
"esta muy bien por el precio que tienees simple de plastico pero da juego que el bocadillo y en la hamburguesa se puedan montar de diferentes formassatisfecha con la compra","1"
"mi bisnieta esta muy contenta y le gusto mucho","1"
"nos ha encantado muy entretenido y con muchas cositas piezas grandes ideal para niños de 3 años","1"
"es super practico para que monte y desmonte usen la imaginacion no es mal plastico buena relacion calidad precio","1"
"bueno aceptable","1"
"muy chulo a mi hijo le ha encantado","1"
"super chulo quede sorprendia al tener tantas cositas y aunque sea de plastico esta super bien lo volveria a comprar","1"
"para una niña de 7 años le gusto por la web y mas en persona para jugar a cocinitas","1"
"buen producto para jugar con los niños a juego simbolico","1"
"mi hijo esta loco de contento con sus comidas de juguete le a encantado se desmonta y puede montarlo con los ingredientes que quiera es muy chulo","1"
"lo que queria","1"
"parecia mucho mas divertido que real","0"
"se diferencia de otros juguetes  porque este esta modulado por piezas","1"
"5 my hija 2 años le encanto","1"
"caro  en relacion calidad precio aunque le ha gustado a mi nieta","0"
"un juguete muy bueno para los niñosse entretienen mucho","1"
"muy bien calidad precio","1"
"de","0"
"esta bien es gracioso y divertido los niños se distraen un poco","1"
"caro para lo que es","0"
"lo mismo que en la foto","1"
"era lo esperado","1"
"regularun poco basto","0"
"me he llevado una gran decepcion el juguete tiene la mitad de cosas que en la foto y mas pequeñas junto con los gastos de envio es excesivamente caro","0"
"lo que describe","1"
"buen producto le gusta mucho a los niños","1"
"genial le ha encantado","1"
"mi hija esta encantada con su regalo","1"
"muy original y de calidad","1"
"es un juguete demasiado caro para lo que es en realidad  cuando lo recibi me quede bastante decepcionada","0"
"buena calidad entretenido interesante para juegos de rol en niños","1"
"lo esperado los niños se entretienen mucho poniendo y quitando ingredientes de la hamburguesa y bocadillo","1"
"esta bien pero es un poco pequeño que yo esperaba","1"
"muy pequeño para el precio","0"
"esperaba todo lo que se ve en la foto me ha decepcionado ya que en la foto se ve el doble que lo que incluye el paquete","0"
"fue un regalo y quedo encantada con sus nuevos productos de cocina llevo dos semanas comiendo sin parar","1"
"tal cual se describede tamaño perfectisimolo esta utilizando una niña de 3 años y esta feliztodos los dias lo coge para jugares un juego muy completo y muy educativojugamos a los restaurantes y le pido una hamburguesa vegetal o solo carne o queso y tomateo el bocata con lo que quiero y ella aprende a poner cada cosaes muy chulo y muy realviene con su bandejita patatas zumosnos encanta","1"
"muy bonito y entretenido calidad precio perfecto","1"
"mi hija de 7 años le ha gustado mucho va muy completo y se puede montar y desmontar como si hicieras una hamburguesa","1"
"todo genial mejor de lo esperado","1"
"esta genial porque se pueden desmontar el bocadillo y la hamburguesa y asi pueden jugar a prepararlo de diferentes maneras le ha gustado mucho a mi hijo","1"
"se acerca a la realidad","1"
"mi nieto se lo pasa muy bien","1"
"calidad precio","1"
"todo muy bien y perfecto","1"
"tenia dudas pero cuando ha llegado he visto que el tamaño es perfecto para el juego de una niña de 4 años y es muy bonito","1"
"no estan mal  pero la calidad es de chino de barrio","0"
"perfecto a mi hija le encanto","1"
"cumple con un su funcion  sin mas","1"
"esperaba que fuese algo mas grande no es que sea malo ni feo pero es cierto que esperaba algo mas grande mas real","1"
"esperaba que fuese algo mas grande no es que sea malo ni feo pero es cierto que esperaba algo mas grande mas real","1"
"cumple con la funcionlas bebidas podrian ser un poco mas grandes pero me vale para lo que sirvea mis nenes les va a encantar hacer ellos la hamburguesa y el bocadilloperfecto para juego simbolico y cocinitas","1"
"lo hemos comprado como regalo para un niño y le ha encantado piezas grandes","1"
"mi hijo esta disfrutando muchisimo una gran compra","1"
"genial para niños de 5 67 y mas años seguro no para 3 anitos mis ñetos de cuatro no sabian que hacer con esto aunque hemos enseñado como hacerlo tambien depende de los niños","1"
"nos han encantado a mi hija y a mi quizas un poco dificil de montarlo sola con casi tres años pero super entretenidosi es verdad que uno de los tres dinos vino con un defecto traia dos veces la misma pierna derecha por lo que no encajaba una pena sin embargo en atencion al cliente de amazon me han dado una respuesta rapida y resolutiva la cual me ha dejado satisfecha","1"
"el destornillador no funciona poniendo pilas","0"
"a mi sobrino de 4 años le ha encantado es facil de montar y viene con unas herramientas una manual y otra a pilas para que pueda montarlo es ideal para que el niño utilice sus capacidades motrices y muy entretenido","1"
"esta bien pero tiene muchas piezas","1"
"el niño super contento mas cuando el atornillado lo puede hacer el pero faltaba una parte de uno de los dinosaurios mejor dicho venian dos piezas del mismo lado por lo cual la cola del azul no se puede montar","0"
"lo compre para regalar a mi sobrino de 3 años y le encanto un poco dificil para hacerlo el solo pero muy entretenido","1"
"es justo como se describe en la pagina","1"
"el juguete esta muy bien necesita dos pilas pequeñas para que funcione el destornillador que no vienen incluidas","1"
"se lo he regalado a mi sobrino de 5 años y le ha encantadono para de jugar y se los lleva a todas partescalidad precio muy biencompare con otros juguetes similares y sin duda estoy muy contenta con la compra","1"
"apropiado para regalo con relacion a la edad en mi caso para un niño de 4 años","1"
"le ha encantado a mi sobrino de 4 años hay muchas formas de montar el dinosaurio y se pasa las horas jugando sin duda uno de los mejores regalos que le he podido hacer lo recomiendo sin duda","1"
"han sido regalo de papa noel para mi peque de 4 años y son geniales para que practique lo motricidad fina con los tornillos y se lo pasa genial jugando con ellos un acierto la compra","1"
"calidad precio super buena a mi hijo le ha encantado super entretenido buen material viene desmontado cada uno en una bolsita para montarrecomiendo para regalar 100%","1"
"muy interesante a los niños/as les gusto mucho la idea de la maquina atornilladora electrica los dinos muy acertados buen juguete","1"
"producto muy chulo muy interactivo y permite a los niños entretenerse montando y jugando con los dinosaurios ademas de intercambiar piezas","1"
"me ha gustado mucha ya que puede montarlo el mismo y esta muy bien hechos","1"
"muy buenos productos","1"
"era para regalo asi que no puedo valorar mucho al cumpleañero le gusto mucho eso es lo importante","1"
"estupendo regalo ya que se entretiene mucho construyendolo y luego jugando muy recomendable","1"
"muy bien","1"
"les encanta a mis sobrinos de 2 y 3 años recomiendo","1"
"le regalaron estos huevo a mi hija cuando era muy bebe ha sido el mejor juguete que ha tenido hoy tiene 3 años y sigue jugando con ellos es muy bueno para aprender coordinacion manual y motricidad fina los colores las figuras las emociones  los huevos traen dibujadas diferentes caras hasta los adultos cuando ven el juguete quieren jugar con ellos y no ocupan mucho espacio lo cual es ideal para llevar a cualquier sitio","1"
"es un juego didactico y sobre todo de destreza de motricidad fina y entretenimiento mi hijo de un año lo usa sin mucho sentido y su prima de 2 y 5 les encanta buscar donde encaja y colocarlo por color les mantiene un buen rato entretenidos","1"
"geniales a mi hija de 2 años le encanta","1"
"lo compre como complemento pensando que no lo iba a hacer mucho caso pero cada vez que se lo doy una locura destroza todos los huevos en segundos y no te da tiempo siquiera a reconstruirselos ni cuando se distrae con otra cosa","1"
"estan muy bien pero solo con inclinarlos se separan  creo que seria mas divertido se costase un poco abrirlos  o se sujetasen aun poniendolos boca abajo","1"
"muy bueno de 6 meses en adelante","1"
"el juguete en si esta bien construido y gracioso mi hija no le ha hecho demasiado caso pero es que eso es muy subjetivo","1"
"perfecto para los peques","1"
"muy entretenenido para niño de 12 meses puede jugar tanto con las formas de las bases los colores o los ruidos es de facil transportar muy buen regalo","1"
"lei un comentario que me saco una sonrisa pero no le hice ningun caso porque mi hija estaba como loca con los huevos su primo los tiene y siempre que vamos a su casa es lo primero que coje y con lo que se entretie toda la tarde asi que tenia que tenerlos y le flipan y requeteflipan pero tenia que haberme leido ese comentario un par de veces mas la niña se entretiene y le encantan pero yo luego me tiro media tarde buscando los huevitos de los co que se esconden en todos lados asi que la gracia la a perdido para mi jajajaja pero bueno compensa cuando veo que mi hija dia tras dia no se cansa de ellos","1"
"me ha gustado mucho el juguete en si sin embargo para regalar es un poco complicado acertar para la edad debido a la cantidad de piezas que tiene","1"
"son bonitos los compre para regalo y les han gustado mucho","1"
"divertido y entretenido para los peques","1"
"mi hijo tiene año y medio y juega a veces con el saca todos los huevos le pone el cascaron y ya hasta identifica con cual va cada color tambien le gusta pulsar los pollitos y escuchar ese pio que hacen","1"
"es un juguete muy chulo para los mas pequeños pero tiene un defecto las caras de los huevos se borran con solo tocarlas o si el bebe se lo mete en la boca","1"
"para mi hija de 22 meses la encanta jugar colocando por colores y formasbuena compra","1"
"le regalamos este juguete a mi bebe por su 1cumple y parecio que no le hizo mucho caso ahora con 14meses solo busca jugar con ellos los quita el capuchon lo vuelve a colocar los quita todos a la vez de su sitio los intenta colocar cada uno en su lugar con ayuda aun pero lo intenta los hace rodar por el suelo y asi horaspara nosotros una gran sorpresa genial","1"
"regalo para mi sobrino apropiado para su aprendizaje y juegos no juega con otra cosa","1"
"a la niña le gustan si pero los que mas juegan con los pollos somos los padres es un juego agridulce cuando dices de recoger la escena rocambolesca en la que se ha convertido el salon ponte a emparejar huevos en la huevera los cascarones evidentemente nunca caen en su color son huevos libres pollos rebeldesla niña les hace caso un cuarto de hora en ese tiempo da tiempo a que cuele alguno por los huecos del sofa o los lance contra la ventana porque tienen un tamaño ideal para sus manos y para su bocason divinos para ella y para nosotros un trabajo pero merecen la penaos dejo que voy a buscarlosun saludo","1"
"lo que esperaba","1"
"estan bien y valen para mas edad de la que pone con 2 años mi niño juega con ellos seria genial si al apretar hiciera cada huevo un ruido distinto","1"
"es un juguete muy sencillo sin pilas pero muy versatil da muchas opciones de juego desde colocarle la cascara al huevo a colocar la que le corresponde a cada uno segun color o colocar cada huevo en su sitio de la huevera o simplemente lanzarlos al suelo para escuchar como suenan o darles golpes en la huevera para escuchar el ruidito que hacen creo que es muy entretenido se puede llevar encima porque la huevera cierra perfectamente y pesa poco como regalo esta bien aunque solo son huevos de plastico no es nada artesanal o especialmente bonito pero por ese precio y con el juego que dan a los peques es una muy buena compra","1"
"es bonito de colores llamativos y sonidos","1"
"si lo que quieres es un juego con el que tus hij@s pasen ratos divertidos y de aprendizaje esta es una excelente opcional igual que los mas pequeños hasta 1 año tambien los mas grandecitos incluso le sacaran un gran partido involucrandoos a vosotr@s compartiendo retos imaginativos sobre formas incorporadas en la parte inferior de cada cascaron colores todos los polluelos estan pintados de un color diferente sonidos cada uno tiene su propia voz  ubicacion espacial tienen su lugar especifico en la huevera adivinanzas tapalos y descubre su color o cara agudeza visual tanto el cascaron como los pollitos tienen caras diferentes psicomotricidad fina cada tapa encaja con un solo cascaron etc y todo ello sin riesgo ya que esta muy bien acabado sin puntas ni aristas sin piezas pequeñas sin pilas y sin roturas pues esta bien diseñado para aguantar mucho trotesi lo que quieres es pasar tardes divertidas y de muchas risas este seria un juego ideal con la tranquilidad de que a la vez que se lo estan pasando pipa estan aprendiendo cosas muy basicas pero a la vez muy importantes para la vida de nuestros pequeñ@jos","1"
"                    no se ha podido cargar el contenido multimedia                 descripciones una huevera con 6 huevos de plasticola cascara superior tiene diferentes caritas pintadas ojos y bocaal quitarla deja a la vista unos pollitos de color nuevamente con caritas pintadassi aprietas el pollito sonara un ‘pio pio’ debido a unos muelles que tiene en su interiorzno usa pilael pollito no se puede sacar de la huevera y cada base tiene una forma geometricacirculo cuadrado pentagono por lo que un huevo solo encajara en un unico lugar dentro de la hueveralo mejor-es un juguete sencillo pero al tener colorido y el sonido de pio pio llama la atencion del niño-no usa pilas lo q se agradece-buena calidad/precio en mi caso todas las caras estaban perfectamente pintadaslo peor-la cascara superior se quita con facilidad lo cual hace posible que sin fuerza alguna el niño pueda quitarla pero esta tan floja que se acaban cayendo todas las cascaras a poco que muevas la huevera me gustaria que estuviera un poquito mas justo para que no se cayeran tan rapido pero lo suficiente para que un niño pequeño pueda ponerlas y quitarlas por si mismo- el pollito no se separa del huevo es decir solo se puede quitar la cascara superior quedando elresto como una unica pieza- algunos huevos suenan mas que otros no se si es a proposito o no","1"
"son unos huevos indicados para niños pequeños maximo lo usaria hasta los 3 años porque se suelen aburrir rapido","1"
"se lo compre a mi niño con 18 meses y no le hizo mucho caso mas que sasacar y tirar todos los huevos pero ahora con 2 años y medio le gusta mucho jugar con ellos los mete y los saca aprende los colores e intenta mirar la forma que trae en la base de cada huevo para que encaje bien ademas de las expresiones de cada huevo el ruido que hace cada pollo al apretarlo es mas bien como un chirrido del plastico no le veo ningun parecido con el pio pio del pollito y por lo tanto no los aprieta porque no le llama la atencion el ruido que hace no sabe como se abre la caja y me pide que s la abra yo lo cual es hasta un punto a mi favor para controlar cuando quiero que juegue o no por si los deja por ahi tirados otro punto a favor es que no necesita pilas con lo cual espero que duren para que su hermano pequeño pueda jugar tambien con ellos aunque son muy simples volveria a comprarlos","1"
"a mi bebe de 1 año le encantan y ademas sirven para cuando sean mas mayores porque cada huevo tiene debajo una forma para encajar en la huevera","1"
"llama mucho la atencion de los pequeños y desarrolla su motricidad fina","1"
"me resulta apropiado para niños hasta los 2-3 añosmis sobrinos tienen 10 meses y 2 años y ambos disfrutan de este juegose puede trabajar la psicomotricidad fina el reconocimiento de colores formasademas lo utilizan para el juego de rolpor poner alguna pega al apretar el pollito el sonido podria ser mas fiel a la realidad ya que pretende imitar el pio pio me no resulta muy reconocibleen general buena calidad lo volveria a comprar","1"
"el juguete en si no esta mal el peque pasa buenos ratos jugando con el encajando cada forma en su hueco poniendo las tapas al huevo al principio temiamos que no dejara de sonar cada vez que lo apretase pero no no lleva pilas suena al apretar como si tuviese un resorte o por el propio roce de la cascara con el interior del huevo","1"
"ideales para bebes de 1 año se entretienen muchisimo es un juguete sencillo pero les encanta tamaño perfecto para sus manos","1"
"la calidad y la presentacion muy huenas aun no lo hemos usado es para regalo se ve divertido a la vez que sencillo","1"
"mi hija esta super emocionada con este juguete que le trajo papa noel nos sirve para aprender los colores y las formas","1"
"este juego es genial a mi hijo le encanta y a todo el que se lo he regalado tambien","1"
"se lo he regalado a mi sobrino por su primer cumpleaños y le ha encantadoel huevito este es super completopara empezar tienes que encajar la cascara del huevo al pollito correspondiente segun su color y encima cada color tiene representado una emocion diferente sonriente asustado quizas esto mas para los dos años por otro lado para encajar el huevo a la huevera tienes que encajar la forma de tal manera que si juntas estrella con circulo no encaja perfecto para la edad y mi principal razon del regalo y por si fuera poco el huevo hace pio pio si lo aprietasla verdad es que es maravilloso","1"
"me ha gustado mucho porque el sistema es muy divertido y los huevitos gustan mucho","1"
"los tenemos desde hace tiempo y han aguantado perfectamente el trote de una niña de dos años a la que le encantan son muy versatiles y segun van creciendo juegan de diferente maneras con ellos y para los padres son practicos para enseñarles colores y formas el estuche-huevera y los propios huevos se han caido un monton de veces y siguen intactos la unica pega es que el sonidito que hacen es muy cutre es mas bien el roce del plastico lo que suena al apretarlos pero es un mal menor tambien es dificil para ella abrir la huevera sola y a veces se frustra pero para mi es una ventaja tener que abrirselos para controlar un poco y no encontrarlos desperdigados por su cuarto que simplemente tirarlos y ver como se abren tambien le hace gracia","1"
"una buena forma de aprender jugando y mejorar las habilidades motrices","1"
"el juego es bastante atractivo para los peques la calidad es buena y con el se pueden desarrollar varias destrezas pero tengo que decir que me decepciono un poco el hecho de que sonaran como suenan ya que aunque lo promocionan como musica lo que suena no es otra cosa que un silbido que emite la figura al subir y bajar y entrar en contacto con el aire y los orificios del jueguete vamos q si emiten sonido pero no es precisamente musica por eso le pongo 4 estrellas","1"
"muy buen juego para varias edades a mi hija de 3 años tambien le gusta","1"
